X coordinate;Y coordinate;Z coordinate;Red color (0-1);Green color (0-1);Blue color (0-1);X scan dir;Y scan dir;Z scan dir;Color Cluster;Reclump_Adjazenz
2613465.51;1266919.44;267.66;76;51;49;-0.7;0.38;0.61;2;2
2613466.31;1266918.51;267.8;64;46;48;0.46;-0.19;0.87;2;2
2613466.19;1266917.46;267.82;66;48;51;0.55;0.01;0.84;2;2
2613465.45;1266916.62;267.3;68;46;43;-0.86;0.38;-0.35;2;2
2613466.56;1266918.39;267.61;64;45;48;0.57;-0.15;0.81;2;2
2613466.38;1266917.47;267.7;63;45;45;0.63;-0.02;0.78;2;2
2613466.07;1266916.48;267.72;67;49;49;0.18;-0.28;0.94;2;2
2613466.5;1266919.37;267.9;66;48;48;0.41;0.08;0.91;2;2
2613467.05;1266918.65;267.44;63;45;45;0.06;-0.39;0.92;2;2
2613465.39;1266918.44;267.87;78;57;54;-0.52;0.35;0.78;2;2
2613466.13;1266917.71;267.77;65;47;47;0.59;0.12;0.8;2;2
2613465.76;1266918.07;268.03;71;52;55;-0.09;0.03;1.0;2;2
2613465.82;1266918.69;267.94;77;56;57;0.04;0.14;0.99;2;2
2613465.21;1266916.23;267.84;75;51;49;0.04;-0.12;0.99;2;2
2613465.21;1266917.9;267.66;80;58;55;-0.83;-0.03;0.56;2;2
2613466.74;1266918.21;267.54;64;47;50;0.57;-0.01;0.82;2;2
2613465.33;1266917.71;267.77;76;56;54;-0.7;-0.09;0.71;2;2
2613465.33;1266918.46;267.5;81;60;55;-0.83;0.46;-0.31;2;2
2613465.27;1266918.08;267.79;82;61;57;-0.9;0.06;0.43;2;2
2613465.2;1266918.18;266.87;77;57;56;0.28;-0.96;-0.07;2;2
2613465.46;1266916.41;267.97;81;61;59;-0.7;0.16;0.7;2;2
2613466.13;1266916.73;267.73;62;46;46;0.55;-0.13;0.82;2;2
2613465.39;1266918.45;267.62;79;58;54;-0.87;0.41;0.28;2;2
2613466.07;1266917.71;267.83;67;49;49;0.47;0.01;0.88;2;2
2613466.13;1266918.08;267.85;63;46;47;0.6;-0.03;0.8;2;2
2613465.82;1266916.17;267.65;65;47;47;0.53;-0.13;0.84;2;2
2613466.07;1266915.44;267.49;69;51;51;0.6;0.19;0.78;2;2
2613465.2;1266918.09;267.48;80;59;54;-0.92;0.35;-0.19;2;2
2613465.15;1266916.17;267.83;80;57;54;-0.37;0.58;0.72;2;2
2613465.51;1266920.37;267.58;77;59;57;-0.51;0.76;0.4;2;2
2613465.39;1266918.63;267.75;78;56;53;-0.56;0.44;0.7;2;2
2613465.57;1266919.12;267.83;79;56;56;-0.45;-0.06;0.89;2;2
2613465.39;1266919.38;267.6;75;50;47;-0.55;0.42;0.72;2;2
2613466.37;1266918.45;267.74;64;45;47;0.52;-0.22;0.83;2;2
2613465.7;1266916.23;267.9;66;48;48;0.61;0.25;0.76;2;2
2613466.68;1266918.4;267.55;64;46;48;0.6;-0.1;0.79;2;2
2613465.33;1266917.46;267.76;81;59;57;-0.57;-0.15;0.81;2;2
2613466.31;1266917.46;267.76;65;48;49;0.57;-0.01;0.82;2;2
2613465.82;1266917.27;267.94;74;54;54;0.11;0.05;0.99;2;2
2613465.76;1266917.81;266.73;82;61;56;-0.73;0.26;-0.63;2;2
2613465.57;1266919.82;267.43;88;64;62;-0.64;0.74;0.22;2;2
2613467.48;1266919.47;266.85;75;62;69;0.54;0.08;0.84;2;2
2613465.21;1266918.57;267.87;75;51;48;0.12;-0.1;0.99;2;2
2613466.56;1266918.15;267.66;62;44;46;0.54;-0.37;0.75;2;2
2613466.31;1266919.18;267.89;68;50;50;0.35;0.06;0.93;2;2
2613466.5;1266919.68;267.85;63;46;46;0.49;0.16;0.86;2;2
2613465.14;1266917.79;267.35;74;56;56;-0.92;-0.34;0.2;2;2
2613466.0;1266920.1;268.05;71;53;52;0.67;0.06;0.74;2;2
2613465.82;1266917.7;267.96;72;53;53;0.1;-0.09;0.99;2;2
2613466.07;1266916.24;267.65;64;46;46;-0.31;-0.39;0.87;2;2
2613466.99;1266919.2;267.52;63;44;45;0.65;-0.1;0.75;2;2
2613465.45;1266918.58;267.62;81;61;56;-0.81;0.59;0.03;2;2
2613466.01;1266918.56;267.99;72;52;53;0.16;0.13;0.98;2;2
2613465.14;1266917.47;267.52;90;65;61;-0.7;-0.29;0.65;2;2
2613465.58;1266917.21;268.0;78;57;56;-0.04;0.12;0.99;2;2
2613466.5;1266919.19;267.83;67;48;49;0.36;0.16;0.92;2;2
2613466.13;1266916.97;267.74;64;47;47;0.59;-0.06;0.8;2;2
2613465.88;1266920.35;267.88;78;59;56;-0.64;0.38;0.67;2;2
2613466.31;1266918.7;267.75;69;50;50;0.44;-0.37;0.82;2;2
2613466.93;1266919.32;267.59;61;45;46;0.7;-0.12;0.7;2;2
2613467.05;1266918.89;267.51;63;45;45;0.3;0.02;0.95;2;2
2613466.07;1266917.21;267.87;69;50;50;0.38;-0.12;0.92;2;2
2613466.07;1266919.18;267.95;73;53;54;0.07;-0.03;1.0;2;2
2613465.64;1266918.07;267.91;79;56;56;-0.47;0.09;0.88;2;2
2613465.82;1266919.12;267.95;77;56;56;-0.12;-0.05;0.99;2;2
2613466.01;1266918.88;267.88;72;54;55;0.15;-0.0;0.99;2;2
2613465.45;1266918.64;267.69;79;58;55;-0.71;0.49;0.52;2;2
2613466.07;1266918.69;267.93;71;52;53;0.23;0.06;0.97;2;2
2613465.46;1266916.65;267.98;80;59;57;-0.38;-0.02;0.92;2;2
2613465.39;1266917.64;267.83;78;56;55;-0.57;-0.03;0.82;2;2
2613465.51;1266919.13;267.77;79;54;53;-0.59;0.04;0.81;2;2
2613466.25;1266917.96;267.78;66;48;51;0.6;-0.05;0.79;2;2
2613465.76;1266917.81;266.73;82;61;56;-0.73;0.26;-0.63;2;2
2613466.68;1266919.68;267.73;63;45;45;0.52;0.11;0.85;2;2
2613465.82;1266920.18;267.69;79;59;56;-0.84;0.32;0.44;2;2
2613466.8;1266918.77;267.5;63;44;45;0.15;-0.61;0.78;2;2
2613466.07;1266916.73;267.73;65;48;48;0.4;-0.2;0.89;2;2
2613465.33;1266919.38;267.6;75;51;47;-0.48;0.44;0.76;2;2
2613467.36;1266919.28;267.03;62;46;47;0.78;-0.09;0.62;2;2
2613467.42;1266918.18;266.92;62;44;44;0.74;-0.07;0.67;2;2
2613466.25;1266918.14;267.79;66;48;51;0.59;0.01;0.81;2;2
2613465.76;1266919.43;267.9;78;57;57;-0.34;-0.04;0.94;2;2
2613465.27;1266915.98;267.89;74;51;50;-0.14;-0.14;0.98;2;2
2613466.07;1266920.11;267.93;69;51;51;0.65;0.02;0.76;2;2
2613465.33;1266916.22;267.9;78;55;54;-0.3;0.02;0.95;2;2
2613465.58;1266916.65;267.98;75;55;54;-0.08;-0.06;0.99;2;2
2613465.39;1266918.63;267.87;75;52;50;-0.08;0.13;0.99;2;2
2613465.76;1266917.81;266.73;82;61;56;-0.73;0.26;-0.63;2;2
2613466.13;1266916.91;267.8;67;49;49;0.49;-0.15;0.86;2;2
2613465.15;1266916.04;267.83;80;58;54;-0.55;0.69;0.48;2;2
2613466.25;1266918.69;267.81;68;49;51;0.41;-0.14;0.9;2;2
2613465.82;1266919.86;267.86;82;61;62;-0.42;0.43;0.8;2;2
2613465.39;1266919.44;267.54;74;50;46;-0.28;0.56;0.78;2;2
2613465.51;1266919.63;267.48;80;56;53;-0.53;0.73;0.44;2;2
2613467.3;1266918.83;267.44;64;46;46;0.3;0.2;0.93;2;2
2613467.36;1266918.84;267.38;64;46;46;0.34;0.2;0.92;2;2
2613465.82;1266916.72;267.85;68;50;50;0.33;-0.22;0.92;2;2
2613466.62;1266917.91;267.47;64;46;46;0.48;-0.54;0.7;2;2
2613465.82;1266918.5;267.99;80;59;59;0.16;0.19;0.97;2;2
2613465.45;1266916.62;267.3;68;46;43;-0.86;0.38;-0.35;2;2
2613466.13;1266916.48;267.72;62;45;45;0.11;-0.09;0.99;2;2
2613466.07;1266919.67;268.04;68;50;50;0.05;-0.06;1.0;2;2
2613465.76;1266917.81;266.73;82;61;56;-0.73;0.26;-0.63;2;2
2613465.64;1266918.87;267.88;79;57;56;-0.27;0.05;0.96;2;2
2613465.95;1266915.74;267.63;67;49;49;0.8;0.25;0.55;2;2
2613466.13;1266915.25;267.55;64;47;47;0.03;0.52;0.85;2;2
2613467.36;1266918.84;267.38;64;46;46;0.34;0.2;0.92;2;2
2613466.81;1266918.03;267.47;62;45;45;0.51;-0.29;0.81;2;2
2613466.68;1266917.91;267.47;64;46;46;0.48;-0.52;0.71;2;2
2613465.89;1266916.96;267.93;67;49;49;0.16;-0.18;0.97;2;2
2613466.31;1266919.67;267.97;65;47;47;0.3;0.05;0.95;2;2
2613466.99;1266919.14;267.52;63;44;45;0.64;-0.1;0.76;2;2
2613465.2;1266918.18;266.87;77;57;56;0.28;-0.96;-0.07;2;2
2613466.07;1266916.97;267.86;66;49;48;0.45;-0.17;0.88;2;2
2613465.45;1266920.24;267.63;78;58;56;-0.48;0.79;0.39;2;2
2613466.87;1266918.15;267.48;63;46;48;0.54;0.01;0.84;2;2
2613466.87;1266918.65;267.44;64;46;48;0.2;-0.56;0.8;2;2
2613466.74;1266919.68;267.73;63;45;45;0.5;0.08;0.86;2;2
2613466.74;1266918.95;267.63;64;45;46;0.46;-0.31;0.83;2;2
2613466.62;1266917.91;267.47;64;46;46;0.48;-0.54;0.7;2;2
2613465.14;1266917.79;267.35;74;56;56;-0.92;-0.34;0.2;2;2
2613467.05;1266918.41;267.24;63;44;45;0.27;-0.24;0.93;2;2
2613465.39;1266917.52;267.89;76;55;54;-0.37;0.0;0.93;2;2
2613466.74;1266919.19;267.71;65;46;47;0.47;0.07;0.88;2;2
2613465.45;1266916.62;267.3;68;46;43;-0.86;0.38;-0.35;2;2
2613467.05;1266918.16;267.35;62;44;45;0.48;0.23;0.85;2;2
2613465.82;1266917.89;267.96;71;52;53;0.09;-0.13;0.99;2;2
2613465.58;1266918.5;267.93;80;58;57;-0.12;0.27;0.96;2;2
2613465.45;1266916.62;267.3;68;46;43;-0.86;0.38;-0.35;2;2
2613467.36;1266919.28;267.03;62;46;47;0.78;-0.09;0.62;2;2
2613467.23;1266918.22;267.29;63;44;46;0.55;0.31;0.78;2;2
2613465.64;1266918.69;267.94;79;57;57;-0.21;0.18;0.96;2;2
2613465.33;1266917.89;267.84;81;58;56;-0.68;-0.06;0.73;2;2
2613465.57;1266919.43;267.84;82;57;56;-0.53;0.08;0.84;2;2
2613465.58;1266917.7;267.96;78;57;57;-0.18;-0.09;0.98;2;2
2613466.31;1266918.14;267.73;66;48;52;0.57;-0.03;0.82;2;2
2613465.39;1266917.28;267.76;88;64;62;-0.49;-0.28;0.83;2;2
2613466.19;1266917.22;267.75;66;48;48;0.42;-0.09;0.9;2;2
2613465.33;1266918.46;267.5;81;60;55;-0.83;0.48;-0.28;2;2
2613466.13;1266916.23;267.71;64;46;46;-0.4;-0.35;0.85;2;2
2613465.76;1266917.81;266.73;82;61;56;-0.73;0.26;-0.63;2;2
2613465.57;1266919.75;267.61;84;61;60;-0.63;0.63;0.45;2;2
2613467.23;1266919.65;267.11;81;64;70;0.57;0.01;0.82;2;2
2613466.74;1266919.32;267.65;68;49;49;0.31;0.34;0.89;2;2
2613465.51;1266920.24;267.69;78;58;56;-0.62;0.67;0.4;2;2
2613467.36;1266919.28;267.03;62;46;47;0.78;-0.09;0.62;2;2
2613465.64;1266916.22;267.96;68;49;50;0.37;0.22;0.9;2;2
2613465.57;1266919.62;267.85;83;59;57;-0.59;0.26;0.76;2;2
2613466.31;1266917.96;267.72;66;48;51;0.6;-0.1;0.79;2;2
2613465.39;1266919.51;267.48;74;50;46;-0.19;0.6;0.78;2;2
2613466.99;1266918.09;267.41;62;45;45;0.53;-0.02;0.85;2;2
2613467.23;1266918.83;267.44;64;45;45;0.25;0.1;0.96;2;2
2613460.8;1266889.7;265.65;87;63;59;-0.76;0.04;0.65;28;2
2613459.26;1266888.97;263.9;82;58;54;-0.02;-0.36;0.93;28;2
2613462.29;1266889.35;266.68;84;62;56;-0.59;-0.05;0.81;28;2
2613459.88;1266888.37;264.92;80;60;57;-0.25;-0.59;0.77;28;2
2613466.22;1266888.17;265.62;72;58;60;0.59;-0.45;0.67;28;2
2613467.75;1266889.94;264.58;77;60;60;0.56;-0.03;0.83;28;2
2613462.78;1266888.29;267.0;78;57;53;-0.24;-0.5;0.83;28;2
2613467.57;1266888.15;264.69;69;53;52;0.46;-0.08;0.88;28;2
2613458.52;1266890.03;263.64;70;51;50;-0.88;0.11;0.46;28;2
2613461.79;1266888.21;265.95;66;49;45;-0.05;-0.98;0.17;28;2
2613467.33;1266888.19;265.0;80;65;67;0.42;-0.01;0.91;28;2
2613464.75;1266888.31;266.56;78;63;64;0.35;-0.42;0.84;28;2
2613467.2;1266888.63;264.96;82;65;71;0.6;0.17;0.78;28;2
2613459.69;1266888.46;264.37;68;50;46;-0.39;-0.88;0.26;28;2
2613460.49;1266888.81;264.94;74;55;51;-0.55;0.05;0.83;28;2
2613463.28;1266888.28;267.3;73;61;60;-0.87;0.15;0.46;28;2
2613465.67;1266888.08;266.24;73;54;49;0.27;0.06;0.96;28;2
2613462.29;1266888.3;266.69;78;53;50;-0.68;-0.53;0.51;28;2
2613465.61;1266888.04;265.74;81;66;65;0.58;-0.66;0.47;28;2
2613467.75;1266890.06;264.52;73;57;56;0.53;0.02;0.85;28;2
2613460.62;1266889.55;264.72;77;53;48;-0.58;0.06;0.82;28;2
2613464.01;1266889.82;267.24;70;48;49;0.46;0.14;0.88;28;2
2613467.45;1266889.07;264.79;81;65;68;0.52;-0.21;0.83;28;2
2613467.94;1266889.08;264.48;84;68;70;0.38;-0.16;0.91;28;2
2613463.28;1266888.34;267.31;76;61;60;-0.87;0.22;0.44;28;2
2613468.61;1266890.09;263.97;62;48;46;0.65;0.04;0.76;28;2
2613461.3;1266888.48;265.41;68;57;57;-0.73;-0.08;0.67;28;2
2613468.0;1266888.09;264.5;71;57;58;0.59;-0.1;0.8;28;2
2613460.13;1266888.19;264.97;71;53;46;-0.24;-0.97;0.1;28;2
2613468.68;1266888.85;264.04;61;52;51;0.78;-0.05;0.62;28;2
2613467.94;1266888.89;264.54;76;59;58;0.26;-0.12;0.96;28;2
2613462.53;1266888.3;266.75;72;51;48;-0.58;-0.81;0.06;28;2
2613458.52;1266889.65;263.93;66;48;46;-0.81;-0.0;0.59;28;2
2613458.89;1266888.97;263.9;76;56;53;-0.32;-0.35;0.88;28;2
2613467.02;1266889.85;265.07;81;67;74;0.39;0.03;0.92;28;2
2613460.37;1266888.25;264.91;74;57;53;-0.04;-0.98;0.19;28;2
2613459.94;1266888.96;264.14;74;58;53;-0.54;0.08;0.84;28;2
2613461.05;1266888.99;265.0;75;59;58;-0.8;-0.04;0.6;28;2
2613468.43;1266889.83;264.2;66;52;51;0.56;0.17;0.81;28;2
2613466.03;1266890.09;265.4;82;70;78;0.57;-0.03;0.82;28;2
2613465.85;1266889.83;265.57;81;67;72;0.53;0.01;0.85;28;2
2613458.52;1266889.41;263.68;69;49;43;-0.87;-0.11;0.48;28;2
2613463.34;1266889.33;267.16;85;60;60;-0.39;-0.12;0.91;28;2
2613467.76;1266888.34;264.51;71;54;54;0.48;0.14;0.87;28;2
2613468.31;1266887.67;264.36;87;85;90;-0.56;-0.73;0.39;28;2
2613465.85;1266889.45;265.92;63;45;45;0.25;-0.37;0.89;28;2
2613458.46;1266889.23;263.48;72;55;50;-0.93;-0.08;0.36;28;2
2613466.53;1266889.85;265.2;91;76;82;0.39;0.1;0.91;28;2
2613459.14;1266889.63;264.24;82;54;50;-0.47;-0.48;0.74;28;2
2613464.01;1266888.78;267.08;69;49;49;-0.06;0.09;0.99;28;2
2613459.01;1266889.57;264.17;81;53;49;-0.56;-0.57;0.6;28;2
2613459.07;1266889.46;264.04;81;53;49;-0.56;-0.57;0.6;28;2
2613464.75;1266889.54;266.73;70;55;59;0.66;-0.34;0.67;28;2
2613467.02;1266887.89;264.81;65;52;51;0.08;-0.99;0.12;28;2
2613459.69;1266889.44;264.35;81;53;50;0.02;-0.47;0.88;28;2
2613458.64;1266888.69;263.28;83;74;67;-0.7;-0.7;0.13;28;2
2613465.91;1266890.08;265.46;82;70;78;0.59;-0.06;0.81;28;2
2613467.63;1266889.62;264.81;88;74;79;0.58;-0.18;0.79;28;2
2613460.31;1266888.89;264.45;71;56;51;-0.56;0.2;0.8;28;2
2613459.38;1266888.79;263.77;84;62;59;-0.08;-0.42;0.9;28;2
2613467.57;1266889.56;264.81;89;75;81;0.6;-0.19;0.78;28;2
2613460.31;1266889.49;264.72;75;50;45;-0.58;-0.12;0.81;28;2
2613464.2;1266889.83;267.18;68;48;48;0.49;0.08;0.87;28;2
2613466.59;1266888.8;265.34;80;64;66;0.49;-0.03;0.87;28;2
2613459.2;1266888.76;264.57;83;60;54;-0.65;-0.64;0.42;28;2
2613464.01;1266888.18;266.68;70;53;49;0.19;-0.95;0.23;28;2
2613464.99;1266889.06;266.47;69;52;55;0.48;0.21;0.85;28;2
2613464.5;1266888.31;266.56;80;65;64;0.3;-0.81;0.5;28;2
2613460.8;1266889.48;265.02;72;56;56;-0.65;-0.48;0.59;28;2
2613462.96;1266889.83;267.0;86;61;57;-0.38;0.43;0.82;28;2
2613460.99;1266888.33;265.96;85;60;56;-0.45;-0.48;0.75;28;2
2613459.2;1266888.48;263.94;69;54;47;-0.3;-0.91;0.29;28;2
2613465.73;1266888.4;266.07;77;61;63;0.22;-0.06;0.97;28;2
2613467.82;1266888.53;264.46;75;55;54;0.45;0.29;0.84;28;2
2613464.44;1266888.91;266.89;75;59;60;0.67;-0.15;0.73;28;2
2613460.13;1266888.3;265.29;76;56;51;-0.56;-0.76;0.34;28;2
2613466.04;1266888.05;265.56;65;52;53;0.32;-0.76;0.56;28;2
2613460.62;1266889.0;264.7;72;56;55;-0.45;0.14;0.88;28;2
2613458.83;1266890.07;264.07;76;50;46;-0.62;0.17;0.76;28;2
2613465.73;1266888.52;266.01;72;57;59;0.35;-0.05;0.94;28;2
2613468.68;1266889.1;264.05;64;55;56;0.82;-0.07;0.57;28;2
2613458.95;1266888.54;263.88;62;52;44;-0.48;-0.8;0.36;28;2
2613467.57;1266888.83;264.6;69;52;52;0.62;-0.09;0.78;28;2
2613461.42;1266889.09;265.62;81;57;54;-0.68;0.32;0.66;28;2
2613463.77;1266889.08;267.21;76;56;56;0.2;-0.31;0.93;28;2
2613462.78;1266888.12;266.75;68;49;45;-0.06;-0.99;-0.08;28;2
2613467.76;1266889.57;264.57;75;62;64;0.63;0.03;0.78;28;2
2613462.29;1266888.26;266.2;67;48;45;-0.16;-0.98;0.15;28;2
2613458.4;1266889.66;263.63;65;50;48;-0.98;-0.16;0.15;28;2
2613461.05;1266889.01;265.99;86;62;58;-0.76;0.04;0.65;28;2
2613464.75;1266888.08;266.24;76;60;58;0.11;-0.9;0.41;28;2
2613462.04;1266889.56;266.01;83;60;59;-0.49;0.07;0.87;28;2
2613467.33;1266889.0;264.85;74;58;60;0.57;-0.14;0.81;28;2
2613459.26;1266888.65;264.2;71;54;47;-0.39;-0.73;0.56;28;2
2613459.32;1266889.25;264.47;77;59;52;-0.74;-0.22;0.64;28;2
2613462.1;1266888.36;266.7;83;59;56;-0.63;0.17;0.76;28;2
2613468.49;1266887.87;263.88;74;68;69;0.5;-0.79;0.35;28;2
2613466.1;1266888.59;265.95;85;70;74;0.4;0.26;0.88;28;2
2613467.2;1266889.61;265.06;79;65;68;0.4;-0.07;0.91;28;2
2613461.61;1266889.08;265.87;79;55;53;-0.63;0.31;0.71;28;2
2613467.39;1266888.2;264.88;72;56;57;0.46;-0.16;0.87;28;2
2613461.73;1266889.45;265.76;78;54;52;-0.63;0.31;0.71;28;2
2613458.89;1266890.07;264.19;75;51;48;-0.55;0.17;0.82;28;2
2613460.37;1266889.31;264.65;76;52;48;-0.5;0.04;0.87;28;2
2613459.51;1266888.38;264.74;81;60;55;-0.75;-0.45;0.49;28;2
2613466.53;1266887.89;264.99;66;53;50;-0.08;-0.99;0.07;28;2
2613464.56;1266889.53;266.8;72;55;58;0.57;-0.19;0.8;28;2
2613466.28;1266888.11;265.56;69;53;54;0.57;-0.44;0.69;28;2
2613463.03;1266888.29;267.0;76;54;51;-0.11;-0.75;0.65;28;2
2613467.94;1266888.34;264.51;76;61;63;0.47;0.09;0.88;28;2
2613458.58;1266889.95;263.94;67;48;47;-0.78;0.13;0.61;28;2
2613461.05;1266888.27;265.96;84;59;55;-0.43;-0.62;0.66;28;2
2613468.68;1266888.18;263.83;68;61;61;0.89;-0.18;0.42;28;2
2613463.46;1266889.76;267.24;82;60;61;-0.46;-0.01;0.89;28;2
2613468.25;1266889.89;264.27;65;52;53;0.44;0.03;0.9;28;2
2613460.43;1266889.44;264.41;74;58;55;-0.53;0.08;0.85;28;2
2613462.1;1266888.32;266.2;65;45;42;-0.13;-0.95;0.27;28;2
2613461.05;1266888.24;265.22;81;65;62;-0.04;-1.0;-0.07;28;2
2613468.55;1266889.59;264.13;61;48;48;0.54;-0.02;0.84;28;2
2613460.12;1266889.57;264.35;78;57;54;-0.31;-0.3;0.9;28;2
2613459.32;1266888.89;264.33;77;56;50;-0.69;-0.44;0.58;28;2
2613468.25;1266889.52;264.25;69;55;56;0.28;-0.09;0.96;28;2
2613466.9;1266889.05;265.16;89;75;80;0.38;-0.04;0.92;28;2
2613468.25;1266888.59;264.34;62;46;46;0.23;-0.04;0.97;28;2
2613466.1;1266888.28;265.81;80;67;71;0.65;-0.23;0.73;28;2
2613464.69;1266888.86;266.71;70;51;53;0.63;0.09;0.77;28;2
2613468.68;1266889.9;263.96;65;51;51;0.81;0.01;0.58;28;2
2613460.62;1266888.18;265.22;71;54;50;-0.05;-1.0;0.02;28;2
2613459.32;1266889.25;264.47;77;59;52;-0.74;-0.22;0.64;28;2
2613461.92;1266889.18;266.3;79;55;52;-0.68;-0.15;0.72;28;2
2613460.56;1266888.29;265.47;69;49;46;0.19;-0.88;0.43;28;2
2613466.71;1266888.18;265.25;75;61;64;0.61;-0.19;0.77;28;2
2613460.62;1266889.25;264.71;76;55;52;-0.5;-0.0;0.86;28;2
2613468.25;1266888.16;264.32;72;59;59;0.42;0.03;0.9;28;2
2613465.49;1266889.07;266.1;72;55;56;0.36;0.18;0.92;28;2
2613467.33;1266888.63;264.84;79;63;68;0.61;0.13;0.78;28;2
2613468.74;1266889.35;263.81;74;68;68;0.91;0.03;0.41;28;2
2613466.78;1266887.94;265.12;65;48;47;0.51;-0.63;0.58;28;2
2613462.97;1266889.09;267.03;79;54;51;-0.66;0.13;0.74;28;2
2613464.99;1266889.3;266.41;72;58;63;0.52;0.06;0.85;28;2
2613466.96;1266888.68;265.15;88;74;78;0.58;-0.0;0.81;28;2
2613458.64;1266888.92;263.65;65;53;48;-0.76;-0.43;0.49;28;2
2613462.9;1266888.91;267.02;80;56;52;-0.57;0.12;0.82;28;2
2613458.95;1266888.73;263.83;74;58;53;-0.34;-0.53;0.77;28;2
2613460.86;1266889.0;264.82;79;61;59;-0.8;-0.03;0.6;28;2
2613467.94;1266889.33;264.49;83;68;71;0.53;-0.22;0.82;28;2
2613467.63;1266890.06;264.71;78;62;62;0.67;0.13;0.73;28;2
2613464.56;1266889.84;266.81;75;59;63;0.51;-0.08;0.86;28;2
2613465.79;1266889.14;265.97;69;51;52;0.34;0.18;0.92;28;2
