X coordinate;Y coordinate;Z coordinate;Red color (0-1);Green color (0-1);Blue color (0-1);X scan dir;Y scan dir;Z scan dir;Color Cluster;Reclump_Adjazenz
2613328.03;1266888.44;262.49;87;65;67;-0.12;0.05;0.99;20;16
2613327.97;1266887.88;262.53;82;62;65;-0.15;0.21;0.97;20;16
2613329.69;1266886.7;262.84;87;65;64;-0.11;0.3;0.95;20;16
2613328.03;1266887.45;262.57;84;61;62;-0.24;-0.1;0.96;20;16
2613326.12;1266885.98;260.73;71;53;48;-0.83;-0.37;0.42;20;16
2613330.49;1266887.75;262.82;93;70;71;-0.15;0.2;0.97;20;16
2613330.93;1266886.75;263.08;88;69;70;-0.12;0.33;0.93;20;16
2613327.1;1266884.74;261.04;72;48;43;-0.75;-0.53;0.4;20;16
2613325.38;1266888.12;261.25;71;50;45;-0.86;-0.21;0.46;20;16
2613327.41;1266883.29;260.31;67;47;43;-0.82;-0.37;0.43;20;16
2613329.45;1266880.35;261.41;71;49;44;-0.85;-0.46;0.27;76;16
2613330.19;1266877.88;260.19;70;52;46;-0.86;-0.41;0.31;76;16
2613328.03;1266885.79;262.5;88;65;64;-0.2;-0.19;0.96;20;16
2613326.86;1266884.93;260.81;68;47;42;-0.75;-0.49;0.44;20;16
2613330.19;1266888.06;262.83;81;64;64;-0.23;0.16;0.96;20;16
2613331.17;1266887.81;262.82;80;62;63;-0.13;0.29;0.95;20;16
2613328.83;1266882.06;261.79;73;50;47;-0.81;-0.4;0.42;20;16
2613330.06;1266877.84;259.7;75;59;54;-0.85;-0.52;0.11;76;16
2613331.61;1266877.6;260.91;66;49;44;0.56;-0.74;0.37;76;16
2613327.97;1266883.91;261.81;75;52;47;-0.8;-0.4;0.44;20;16
2613331.36;1266880.76;262.09;85;61;60;-0.04;-0.11;0.99;76;16
2613324.82;1266888.42;259.98;73;59;55;-0.94;-0.3;0.18;20;16
2613327.79;1266884.45;262.08;77;53;48;-0.74;-0.3;0.6;20;16
2613326.61;1266886.49;261.98;76;53;50;-0.77;-0.34;0.54;20;16
2613326.73;1266890.11;260.71;55;39;38;-0.44;0.83;0.35;20;16
2613327.96;1266889.94;262.06;71;52;50;-0.21;0.56;0.8;20;16
2613329.27;1266883.76;262.53;89;67;66;-0.28;-0.17;0.95;20;16
2613325.07;1266888.87;260.92;55;40;36;-0.97;0.01;0.23;20;16
2613324.45;1266888.66;260.11;97;88;81;-0.81;-0.57;0.11;20;16
2613328.03;1266885.91;262.51;85;62;59;-0.25;-0.35;0.9;20;16
2613330.19;1266886.4;262.58;86;61;58;-0.26;0.06;0.96;20;16
2613330.19;1266887.2;262.8;93;73;74;-0.08;0.5;0.86;20;16
2613325.13;1266888.08;260.76;74;55;49;-0.84;-0.29;0.47;20;16
2613330.0;1266886.02;263.06;87;68;69;-0.36;-0.11;0.93;20;16
2613329.32;1266887.56;263.0;73;57;57;-0.39;-0.06;0.92;20;16
2613328.77;1266886.46;262.71;83;61;60;-0.05;0.46;0.88;20;16
2613328.34;1266886.77;262.72;86;64;66;-0.11;-0.06;0.99;20;16
2613326.37;1266886.74;261.75;74;50;44;-0.79;-0.45;0.41;20;16
2613328.77;1266888.19;262.66;82;61;64;-0.1;0.17;0.98;20;16
2613327.6;1266884.46;261.96;77;52;48;-0.82;-0.46;0.34;20;16
2613329.57;1266882.54;262.11;84;59;55;-0.17;-0.14;0.98;20;16
2613328.27;1266889.18;262.39;81;60;62;-0.45;0.12;0.89;20;16
2613325.13;1266887.89;260.75;76;57;51;-0.83;-0.37;0.42;20;16
2613329.33;1266880.02;260.65;69;50;46;-0.8;-0.37;0.48;76;16
2613330.87;1266877.65;261.23;63;47;42;-0.52;-0.6;0.6;76;16
2613329.14;1266880.62;260.87;67;48;43;-0.76;-0.47;0.44;76;16
2613329.69;1266886.94;262.97;83;66;78;-0.49;-0.53;0.69;20;16
2613331.41;1266888.99;262.74;89;70;76;-0.19;0.01;0.98;20;16
2613330.49;1266887.94;262.76;89;69;68;-0.08;0.2;0.98;20;16
2613327.72;1266883.22;260.61;65;45;39;-0.77;-0.32;0.56;20;16
2613329.76;1266879.28;260.68;65;45;39;-0.78;-0.43;0.46;76;16
2613329.82;1266878.27;259.72;73;56;50;-0.86;-0.5;0.05;76;16
2613330.19;1266878.59;260.9;67;46;41;-0.84;-0.4;0.35;76;16
2613330.68;1266889.17;262.75;77;61;67;0.04;0.05;1.0;20;16
2613331.48;1266889.54;262.83;78;56;55;-0.02;0.29;0.96;20;16
2613326.06;1266887.65;262.03;76;56;55;-0.75;-0.39;0.53;20;16
2613331.11;1266887.75;262.88;82;64;65;-0.12;0.24;0.96;20;16
2613326.48;1266884.73;259.88;78;65;63;-0.86;-0.52;-0.03;20;16
2613327.28;1266890.02;261.51;56;43;42;-0.3;0.86;0.4;20;16
2613325.56;1266886.86;260.34;65;48;45;-0.9;-0.37;0.25;20;16
2613327.54;1266883.99;261.32;69;47;44;-0.85;-0.45;0.28;20;16
2613325.25;1266889.13;260.5;58;41;39;-0.54;0.8;0.25;20;16
2613327.23;1266886.66;262.36;87;67;67;-0.12;-0.02;0.99;20;16
2613326.24;1266887.16;262.01;76;53;49;-0.66;-0.38;0.65;20;16
2613327.29;1266884.67;261.35;71;48;44;-0.79;-0.51;0.33;20;16
2613329.69;1266888.93;262.62;81;62;65;-0.07;0.09;0.99;20;16
2613327.47;1266890.01;261.75;60;45;45;-0.37;0.77;0.52;20;16
2613329.94;1266884.54;263.06;96;77;77;-0.49;-0.14;0.86;20;16
2613330.25;1266883.75;262.78;90;65;63;-0.18;-0.19;0.96;20;16
2613330.44;1266878.86;261.83;82;59;55;-0.82;-0.28;0.49;76;16
2613329.94;1266878.31;260.15;67;49;46;-0.77;-0.4;0.5;76;16
2613331.11;1266888.31;262.72;92;76;91;0.12;0.01;0.99;20;16
2613330.86;1266887.49;263.05;93;70;75;-0.02;0.2;0.98;20;16
2613330.13;1266877.83;259.94;70;51;48;-0.84;-0.47;0.26;76;16
2613330.74;1266885.29;262.65;82;61;58;-0.25;-0.64;0.73;20;16
2613329.2;1266886.76;262.84;84;63;61;-0.33;0.24;0.91;20;16
2613328.95;1266888.18;262.72;82;62;64;-0.02;0.15;0.99;20;16
2613329.94;1266884.24;262.8;94;69;67;-0.31;-0.21;0.93;20;16
2613329.14;1266881.38;261.82;73;53;51;-0.65;-0.5;0.57;20;16
2613326.8;1266887.16;262.19;85;63;61;-0.42;-0.1;0.9;20;16
2613330.99;1266881.79;262.38;88;62;59;-0.2;-0.22;0.95;20;16
2613328.03;1266885.0;262.35;83;62;60;-0.25;-0.06;0.97;20;16
2613328.09;1266883.0;261.34;67;47;42;-0.83;-0.4;0.39;20;16
2613326.8;1266886.97;262.25;84;60;59;-0.41;-0.03;0.91;20;16
2613325.43;1266889.52;260.02;54;41;38;0.63;-0.39;0.67;20;16
2613324.51;1266888.72;259.99;91;84;80;-0.76;-0.65;0.09;20;16
2613330.5;1266886.69;263.08;87;67;65;0.05;0.26;0.96;20;16
2613325.31;1266887.94;261.0;75;52;46;-0.85;-0.37;0.39;20;16
2613330.74;1266887.0;263.09;85;66;68;0.19;0.36;0.91;20;16
2613324.82;1266888.72;259.99;66;53;50;-0.92;-0.11;0.39;20;16
2613330.06;1266878.55;260.47;65;45;39;-0.83;-0.38;0.41;76;16
2613330.12;1266877.66;259.51;81;67;63;-0.86;-0.51;-0.02;76;16
2613330.12;1266887.44;262.81;90;63;62;-0.1;-0.09;0.99;20;16
2613330.32;1266879.53;261.92;74;52;50;-0.45;-0.41;0.8;76;16
2613325.32;1266889.09;261.48;59;42;39;-0.47;0.51;0.72;20;16
2613328.52;1266889.43;262.46;81;61;60;-0.26;0.2;0.95;20;16
2613328.46;1266888.43;262.61;79;60;61;-0.14;0.23;0.96;20;16
2613328.52;1266886.53;262.59;90;69;66;-0.09;0.09;0.99;20;16
2613330.74;1266882.35;262.35;85;58;55;-0.05;-0.05;1.0;20;16
2613325.32;1266889.57;261.81;107;93;89;-0.2;0.17;0.96;20;16
2613326.55;1266884.66;259.87;74;61;58;-0.86;-0.52;-0.02;20;16
2613326.61;1266884.47;260.05;69;52;48;-0.81;-0.57;0.1;20;16
2613329.94;1266889.17;262.76;81;64;70;-0.19;-0.21;0.96;20;16
2613329.27;1266884.0;262.54;90;67;66;-0.27;-0.15;0.95;20;16
2613327.54;1266884.47;261.59;69;47;43;-0.83;-0.42;0.37;20;16
2613327.59;1266882.76;259.85;74;58;55;-0.91;-0.37;0.16;20;16
2613330.43;1266877.16;259.73;66;53;51;-0.86;-0.49;0.17;76;16
2613327.1;1266884.44;260.79;71;49;44;-0.74;-0.43;0.53;20;16
2613328.09;1266882.53;260.83;67;46;41;-0.74;-0.38;0.55;20;16
2613331.12;1266879.59;261.98;83;62;62;-0.03;-0.01;1.0;76;16
2613331.06;1266878.67;261.89;82;63;64;-0.12;0.12;0.99;76;16
2613328.83;1266880.23;259.99;68;52;48;-0.84;-0.44;0.32;76;16
2613325.74;1266886.32;260.07;74;61;57;-0.88;-0.44;0.17;20;16
2613326.3;1266886.69;261.56;73;50;46;-0.81;-0.47;0.34;20;16
2613327.29;1266885.68;262.25;80;61;62;-0.53;-0.33;0.78;20;16
2613326.8;1266886.17;262.09;74;53;51;-0.75;-0.37;0.54;20;16
2613327.04;1266885.27;261.56;70;49;47;-0.72;-0.45;0.53;20;16
2613326.74;1266887.64;262.34;82;60;60;-0.26;-0.18;0.95;20;16
2613329.69;1266889.42;262.71;82;60;61;-0.27;0.1;0.96;20;16
2613330.62;1266878.37;261.69;75;53;50;-0.86;-0.33;0.39;76;16
2613331.42;1266877.15;259.91;60;42;36;0.2;-0.75;0.63;76;16
2613331.24;1266882.28;262.47;89;62;60;0.05;-0.31;0.95;20;16
2613325.56;1266887.4;260.79;66;44;39;-0.77;-0.5;0.4;20;16
2613330.87;1266877.83;261.42;66;49;45;-0.62;-0.55;0.57;76;16
2613326.85;1266884.17;259.85;77;64;60;-0.85;-0.53;0.01;20;16
2613330.01;1266879.49;261.43;65;45;40;-0.76;-0.48;0.43;76;16
2613330.99;1266881.55;262.37;86;60;57;-0.11;-0.33;0.94;20;16
2613326.79;1266889.57;261.92;60;47;45;-0.47;0.51;0.72;20;16
2613326.67;1266886.13;261.66;66;43;39;-0.79;-0.43;0.43;20;16
2613330.99;1266879.35;261.91;86;64;66;-0.04;-0.08;1.0;76;16
2613325.75;1266888.1;261.74;72;50;47;-0.85;-0.05;0.53;20;16
2613330.87;1266878.85;261.96;82;59;59;-0.0;-0.02;1.0;76;16
2613330.92;1266888.92;262.74;80;64;70;0.12;0.1;0.99;20;16
2613326.55;1266888.95;262.08;77;59;56;-0.04;0.21;0.98;20;16
2613326.55;1266888.63;262.26;82;61;62;-0.18;0.29;0.94;20;16
2613326.49;1266887.65;262.22;83;61;59;-0.4;-0.13;0.91;20;16
2613328.52;1266882.03;261.11;66;44;39;-0.81;-0.45;0.38;20;16
2613328.77;1266885.29;262.79;87;61;57;-0.33;-0.1;0.94;20;16
2613325.87;1266889.41;261.31;58;45;43;-0.49;0.73;0.47;20;16
2613328.96;1266884.92;262.77;97;74;70;-0.22;-0.16;0.96;20;16
2613328.84;1266883.15;262.2;78;55;51;-0.05;-0.29;0.96;20;16
2613325.38;1266888.67;261.28;62;44;42;-0.71;-0.22;0.67;20;16
2613329.08;1266882.73;262.12;87;64;64;-0.11;-0.18;0.98;20;16
2613329.94;1266878.13;260.14;68;48;45;-0.82;-0.45;0.34;76;16
2613327.72;1266884.69;262.15;73;51;47;-0.62;-0.36;0.7;20;16
2613328.09;1266881.77;259.87;75;59;54;-0.89;-0.44;0.14;20;16
2613330.0;1266888.43;262.79;94;80;94;-0.03;0.16;0.99;20;16
2613326.24;1266886.16;261.05;73;51;45;-0.79;-0.45;0.42;20;16
2613329.88;1266881.31;262.06;82;57;53;-0.23;0.12;0.97;20;16
2613328.89;1266881.29;261.08;64;44;40;-0.84;-0.35;0.42;20;16
2613326.73;1266889.13;262.03;77;59;60;-0.19;0.34;0.92;20;16
2613324.76;1266889.17;260.99;101;88;79;-0.67;-0.52;0.53;20;16
2613325.37;1266889.32;260.5;55;41;37;-0.65;0.03;0.76;20;16
2613325.37;1266887.12;260.04;77;62;60;-0.89;-0.43;0.14;20;16
2613328.77;1266886.46;262.59;90;67;66;0.08;0.33;0.94;20;16
2613325.13;1266887.55;260.0;75;60;59;-0.9;-0.42;0.07;20;16
2613326.05;1266885.64;260.04;78;64;61;-0.92;-0.39;0.11;20;16
2613329.08;1266879.79;260.15;70;53;49;-0.81;-0.38;0.45;76;16
2613326.3;1266888.39;262.25;81;61;61;-0.37;0.13;0.92;20;16
2613326.37;1266887.4;262.21;89;67;64;-0.61;-0.25;0.76;20;16
2613325.38;1266888.36;261.26;65;47;43;-0.79;-0.24;0.56;20;16
2613327.35;1266883.41;260.37;66;46;42;-0.82;-0.38;0.43;20;16
2613328.71;1266882.07;261.54;67;45;42;-0.81;-0.43;0.4;20;16
2613329.39;1266880.54;261.42;66;46;42;-0.84;-0.45;0.3;76;16
2613327.47;1266888.69;262.25;79;63;62;-0.17;0.17;0.97;20;16
2613330.37;1266877.56;260.43;67;48;45;-0.85;-0.45;0.29;76;16
2613329.51;1266886.76;262.84;85;64;66;-0.31;-0.03;0.95;20;16
2613329.33;1266882.97;262.13;87;62;59;-0.26;-0.32;0.91;20;16
2613329.27;1266882.05;262.09;82;60;58;0.0;-0.16;0.99;20;16
2613328.34;1266881.27;260.16;69;49;45;-0.89;-0.4;0.23;20;16
2613330.01;1266881.12;262.18;81;57;54;-0.08;0.05;1.0;20;16
2613331.12;1266877.36;260.97;58;42;38;0.19;-0.92;0.34;76;16
2613331.17;1266889.17;262.81;89;68;70;-0.16;0.1;0.98;20;16
2613329.57;1266879.47;260.51;65;45;38;-0.77;-0.41;0.49;76;16
2613329.69;1266889.92;262.54;80;61;63;-0.25;0.36;0.9;20;16
2613326.55;1266886.43;261.8;72;53;51;-0.77;-0.43;0.48;20;16
2613325.69;1266889.03;261.6;63;43;42;-0.63;0.5;0.59;20;16
2613326.55;1266885.66;261.09;64;44;39;-0.79;-0.45;0.42;20;16
2613328.53;1266882.79;262.01;80;57;56;-0.74;-0.45;0.49;20;16
2613331.05;1266879.35;261.91;84;63;66;-0.07;-0.04;1.0;76;16
2613325.07;1266888.32;260.89;73;58;52;-0.78;-0.24;0.58;20;16
2613331.17;1266888.49;262.78;93;73;81;-0.04;0.05;1.0;20;16
2613330.31;1266883.56;262.77;90;65;62;-0.27;-0.25;0.93;20;16
2613328.28;1266884.75;262.27;88;62;57;-0.35;-0.05;0.93;20;16
2613331.6;1266877.34;259.98;60;42;36;0.44;-0.73;0.53;76;16
2613327.04;1266883.92;259.9;71;55;51;-0.86;-0.51;0.06;20;16
2613330.01;1266883.01;262.62;89;68;67;-0.19;-0.02;0.98;20;16
2613329.08;1266879.8;259.91;71;55;50;-0.85;-0.43;0.3;76;16
2613326.85;1266884.22;260.1;69;52;47;-0.77;-0.61;0.18;20;16
2613329.32;1266879.78;260.46;67;48;44;-0.74;-0.4;0.54;76;16
2613330.99;1266881.3;262.36;87;61;59;0.0;-0.39;0.92;76;16
2613326.98;1266883.98;260.03;70;52;49;-0.82;-0.55;0.18;20;16
2613327.91;1266882.96;260.84;64;44;39;-0.8;-0.28;0.54;20;16
2613325.8;1266889.56;260.76;58;44;41;-0.52;0.74;0.43;20;16
2613330.62;1266888.49;262.79;96;79;91;-0.04;0.16;0.99;20;16
2613325.75;1266887.56;261.29;68;47;45;-0.69;-0.55;0.46;20;16
2613327.79;1266884.75;262.27;79;59;58;-0.38;-0.26;0.89;20;16
2613329.27;1266882.23;262.1;83;59;55;-0.06;-0.03;1.0;20;16
2613329.33;1266881.01;261.87;76;56;56;-0.74;-0.33;0.59;20;16
2613325.62;1266886.64;259.84;88;77;76;-0.91;-0.41;0.0;20;16
2613329.51;1266880.7;261.91;75;53;51;-0.73;-0.28;0.62;20;16
2613331.55;1266879.9;261.93;98;80;88;-0.12;-0.1;0.99;76;16
2613327.84;1266882.25;260.14;67;49;45;-0.89;-0.4;0.2;20;16
2613329.33;1266880.83;261.92;73;51;48;-0.86;-0.3;0.4;20;16
2613331.36;1266879.9;262.0;92;70;76;-0.07;-0.18;0.98;76;16
2613330.44;1266877.85;260.93;69;51;47;-0.84;-0.35;0.42;76;16
2613327.23;1266884.56;260.98;69;47;44;-0.76;-0.52;0.39;20;16
2613329.76;1266879.8;261.44;73;51;47;-0.79;-0.48;0.37;76;16
2613326.55;1266888.44;262.31;82;61;62;-0.22;0.31;0.93;20;16
2613326.55;1266887.46;262.21;89;67;65;-0.54;-0.09;0.84;20;16
2613325.5;1266888.36;261.26;64;46;44;-0.88;-0.13;0.47;20;16
2613328.58;1266880.5;259.45;89;76;74;-0.9;-0.43;-0.04;76;16
2613331.48;1266881.73;262.38;93;68;71;0.23;-0.07;0.97;20;16
2613331.54;1266877.21;259.91;61;42;37;0.46;-0.67;0.57;76;16
2613330.99;1266883.5;262.89;107;84;82;-0.26;-0.24;0.93;20;16
2613326.12;1266885.63;260.35;73;58;54;-0.87;-0.38;0.32;20;16
2613330.06;1266886.75;263.09;85;68;75;-0.29;0.03;0.96;20;16
2613331.42;1266887.19;263.04;92;78;99;-0.05;0.32;0.95;20;16
2613330.81;1266884.73;262.81;83;60;57;-0.3;-0.04;0.95;20;16
2613330.44;1266878.62;261.64;72;51;48;-0.81;-0.42;0.4;76;16
2613329.94;1266887.33;262.62;87;63;60;-0.11;0.06;0.99;20;16
2613329.02;1266881.28;261.39;66;46;43;-0.86;-0.39;0.33;20;16
2613331.11;1266884.12;262.73;88;64;61;-0.03;-0.1;0.99;20;16
2613326.54;1266889.95;260.22;58;43;43;-0.48;0.81;0.34;20;16
2613326.54;1266889.78;261.19;55;43;43;-0.36;0.83;0.43;20;16
2613329.88;1266879.08;260.86;70;52;45;-0.85;-0.41;0.33;76;16
2613326.79;1266884.41;260.17;72;56;51;-0.81;-0.53;0.24;20;16
2613330.13;1266878.36;260.46;71;51;46;-0.84;-0.33;0.42;76;16
2613328.89;1266880.28;260.17;67;49;45;-0.81;-0.41;0.43;76;16
2613330.18;1266888.18;262.78;81;64;63;-0.03;0.11;0.99;20;16
2613330.19;1266879.3;261.67;70;49;46;-0.77;-0.44;0.46;76;16
2613330.19;1266886.45;263.07;84;64;66;-0.23;0.09;0.97;20;16
2613328.03;1266888.19;262.48;87;69;75;-0.1;0.11;0.99;20;16
2613330.06;1266878.31;260.27;70;50;46;-0.81;-0.34;0.47;76;16
2613329.39;1266879.3;260.13;66;49;43;-0.76;-0.48;0.44;76;16
2613329.02;1266880.88;262.05;72;48;46;-0.68;-0.57;-0.47;20;16
2613328.65;1266884.01;262.36;80;59;57;-0.35;-0.04;0.94;20;16
2613327.29;1266886.17;262.34;84;60;57;-0.21;-0.26;0.94;20;16
2613330.38;1266882.29;262.28;87;61;58;0.03;-0.01;1.0;20;16
2613330.74;1266883.63;262.77;85;61;57;-0.19;-0.26;0.95;20;16
2613328.83;1266880.11;259.92;69;53;49;-0.87;-0.43;0.25;76;16
2613328.4;1266882.85;262.07;78;59;57;-0.82;-0.45;0.34;20;16
2613328.83;1266883.03;262.14;81;60;57;-0.05;-0.05;1.0;20;16
2613327.23;1266885.2;261.8;73;50;48;-0.73;-0.43;0.54;20;16
2613328.83;1266881.05;260.88;67;46;40;-0.77;-0.42;0.49;20;16
2613329.51;1266884.49;262.75;93;72;71;-0.15;-0.1;0.98;20;16
2613328.95;1266888.93;262.57;79;64;69;-0.19;0.03;0.98;20;16
2613330.62;1266877.47;261.28;65;56;57;-0.88;-0.41;0.22;76;16
2613329.2;1266879.31;259.95;72;57;54;-0.82;-0.41;0.39;76;16
2613328.76;1266890.05;262.18;78;60;61;-0.22;0.56;0.8;20;16
2613328.09;1266882.23;260.63;66;47;42;-0.75;-0.39;0.52;20;16
2613330.31;1266881.31;262.18;86;61;56;-0.19;0.01;0.98;20;16
2613331.47;1266889.92;262.53;79;59;58;0.12;0.24;0.96;20;16
2613329.45;1266888.01;262.59;83;62;59;-0.25;-0.01;0.97;20;16
2613327.48;1266888.01;262.53;88;67;71;-0.04;0.14;0.99;20;16
2613326.42;1266889.46;261.55;62;44;44;-0.52;0.77;0.37;20;16
2613330.56;1266883.02;262.56;87;62;58;-0.11;-0.36;0.93;20;16
2613330.74;1266883.99;262.85;85;62;59;-0.01;-0.06;1.0;20;16
2613330.43;1266877.39;260.23;68;50;46;-0.75;-0.57;0.34;76;16
2613330.68;1266882.04;262.33;85;59;56;-0.08;-0.13;0.99;20;16
2613327.48;1266885.3;262.3;82;60;57;-0.56;-0.33;0.76;20;16
2613329.63;1266879.05;260.18;67;49;44;-0.77;-0.44;0.47;76;16
2613326.8;1266886.66;262.23;80;58;56;-0.49;-0.13;0.86;20;16
2613329.02;1266883.03;262.14;84;60;57;-0.11;-0.22;0.97;20;16
2613331.23;1266889.98;262.54;76;56;53;0.15;0.23;0.96;20;16
2613325.32;1266888.85;261.47;65;45;43;-0.73;0.29;0.62;20;16
2613328.7;1266889.43;262.46;81;61;62;-0.12;0.34;0.93;20;16
2613328.77;1266888.43;262.61;80;62;62;-0.15;0.12;0.98;20;16
2613324.82;1266888.4;260.41;73;56;53;-0.92;-0.17;0.35;20;16
2613325.87;1266886.42;260.5;71;53;48;-0.83;-0.44;0.34;20;16
2613327.78;1266887.88;262.53;87;65;68;-0.15;0.17;0.98;20;16
2613327.47;1266883.95;260.89;67;46;39;-0.77;-0.43;0.47;20;16
2613325.81;1266887.14;261.03;72;50;46;-0.77;-0.42;0.48;20;16
2613326.67;1266885.65;261.39;66;45;40;-0.81;-0.34;0.48;20;16
2613328.03;1266889.62;262.17;79;62;59;-0.31;0.26;0.92;20;16
2613326.98;1266888.69;262.32;80;61;61;-0.12;0.26;0.96;20;16
2613328.77;1266887.2;262.74;90;64;64;-0.35;0.13;0.93;20;16
2613328.59;1266882.08;261.36;67;45;42;-0.79;-0.48;0.37;20;16
2613329.69;1266879.1;260.43;66;46;41;-0.77;-0.47;0.44;76;16
2613328.52;1266881.92;260.86;66;45;38;-0.77;-0.33;0.55;20;16
2613330.87;1266880.33;262.14;84;58;55;0.04;-0.12;0.99;76;16
2613328.27;1266888.87;262.44;78;59;60;-0.28;0.07;0.96;20;16
2613327.11;1266885.69;262.01;77;55;54;-0.71;-0.4;0.58;20;16
2613330.93;1266883.86;263.02;96;73;71;-0.22;-0.32;0.92;20;16
2613328.03;1266883.71;262.05;78;55;52;-0.8;-0.42;0.43;20;16
2613326.3;1266885.15;260.14;75;60;56;-0.87;-0.45;0.2;20;16
2613326.05;1266889.7;260.33;55;42;41;-0.25;0.84;0.49;20;16
